Longitude[deg], Latitude[deg], Radiance
24.539900 -7.947800 0.067801
24.552200 -7.948200 0.041955
24.564600 -7.948700 0.031616
24.578699 -7.949100 0.036786
24.591000 -7.949500 0.052293
24.603300 -7.950000 0.047124
24.617500 -7.950400 0.031616
24.629799 -7.950800 0.041955
24.643900 -7.951300 0.052293
24.656199 -7.951700 0.031616
24.668499 -7.952100 0.062632
24.680799 -7.952500 0.052293
24.694899 -7.952900 0.052293
24.707199 -7.953400 0.047124
24.719500 -7.953800 0.047124
24.733599 -7.954200 0.041955
24.745899 -7.954600 0.036786
24.760000 -7.955100 0.041955
24.772299 -7.955500 0.041955
24.784698 -7.955900 0.047124
24.796999 -7.956300 0.052293
24.811100 -7.956700 0.047124
24.823399 -7.957200 0.047124
24.835800 -7.957600 0.047124
24.849899 -7.958000 0.057463
24.862299 -7.958400 0.047124
24.460400 -7.957700 0.031616
24.481400 -7.958200 0.047124
24.488499 -7.958600 0.057463
24.500900 -7.959000 0.047124
24.513199 -7.959400 0.041955
24.527300 -7.959900 0.047124
24.539598 -7.960300 0.041955
24.552000 -7.960700 0.062632
24.564299 -7.961100 0.036786
24.578400 -7.961600 0.041955
24.590799 -7.962000 0.047124
24.604898 -7.962400 0.041955
24.617300 -7.962800 0.036786
24.629599 -7.963300 0.047124
24.643700 -7.963700 0.041955
24.656000 -7.964100 0.041955
24.668299 -7.964500 0.036786
24.680700 -7.965000 0.047124
24.694700 -7.965400 0.047124
24.707100 -7.965800 0.041955
24.721199 -7.966300 0.036786
24.733500 -7.966700 0.036786
24.745800 -7.967100 0.041955
24.759899 -7.967500 0.047124
24.772200 -7.967900 0.047124
24.784500 -7.968400 0.031616
24.796900 -7.968800 0.036786
24.809299 -7.969200 0.052293
24.823399 -7.969600 0.052293
24.835699 -7.970000 0.047124
24.848099 -7.970400 0.052293
24.862200 -7.970900 0.052293
24.460100 -7.968700 0.047124
24.481199 -7.969300 0.036786
24.488300 -7.969600 0.052293
24.500599 -7.970100 0.052293
24.514700 -7.970500 0.052293
24.525299 -7.970900 0.052293
24.539400 -7.971300 0.041955
24.551800 -7.971800 0.057463
24.564100 -7.972200 0.052293
24.578299 -7.972600 0.041955
24.590599 -7.973100 0.057463
24.604799 -7.973500 0.057463
24.617100 -7.973900 0.047124
24.629400 -7.974300 0.047124
24.641800 -7.974800 0.052293
24.655899 -7.975200 0.052293
24.668200 -7.975600 0.047124
24.682299 -7.976000 0.041955
24.694599 -7.976500 0.052293
24.706900 -7.976900 0.036786
24.720999 -7.977300 0.047124
24.733398 -7.977700 0.041955
24.745699 -7.978200 0.041955
24.757999 -7.978600 0.047124
24.772099 -7.979000 0.036786
24.784500 -7.979400 0.026447
24.796799 -7.979800 0.041955
24.809200 -7.980200 0.031616
24.823299 -7.980700 0.047124
24.835600 -7.981100 0.052293
24.849699 -7.981500 0.041955
24.862099 -7.981900 0.052293
24.461599 -7.979800 0.041955
24.480900 -7.980300 0.057463
24.487999 -7.980700 0.036786
24.500399 -7.981100 0.031616
24.512699 -7.981500 0.047124
24.525099 -7.982000 0.041955
24.539200 -7.982400 0.041955
24.551600 -7.982800 0.041955
24.563900 -7.983300 0.047124
24.577999 -7.983700 0.026447
24.590399 -7.984100 0.047124
24.602699 -7.984500 0.052293
24.616899 -7.985000 0.052293
24.629299 -7.985400 0.047124
24.643400 -7.985800 0.047124
24.655699 -7.986300 0.047124
24.667999 -7.986700 0.041955
24.682100 -7.987100 0.052293
24.694500 -7.987500 0.036786
24.706799 -7.987900 0.047124
24.720900 -7.988400 0.047124
24.733200 -7.988800 0.036786
24.745600 -7.989200 0.052293
24.757900 -7.989600 0.036786
24.771999 -7.990100 0.047124
24.784399 -7.990500 0.057463
24.796700 -7.990900 0.036786
24.809099 -7.991300 0.047124
24.823200 -7.991700 0.052293
24.835499 -7.992200 0.057463
24.849699 -7.992600 0.026447
24.862000 -7.993000 0.047124
24.459599 -7.990900 0.057463
24.480700 -7.991400 0.047124
24.487799 -7.991800 0.052293
24.500200 -7.992200 0.031616
24.512499 -7.992600 0.041955
24.524899 -7.993000 0.052293
24.539000 -7.993500 0.052293
24.551399 -7.993900 0.041955
24.565500 -7.994300 0.036786
24.577799 -7.994800 0.062632
24.590199 -7.995200 0.041955
24.604300 -7.995600 0.041955
24.616699 -7.996000 0.036786
24.629099 -7.996500 0.052293
24.641399 -7.996900 0.052293
24.655499 -7.997300 0.041955
24.667900 -7.997700 0.047124
24.681999 -7.998200 0.036786
24.694300 -7.998600 0.057463
24.706699 -7.999000 0.052293
24.719000 -7.999400 0.036786
24.733099 -7.999900 0.047124
24.745499 -8.000299 0.057463
24.757799 -8.000700 0.057463
24.771900 -8.001100 0.036786
24.784300 -8.001600 0.047124
24.798399 -8.002000 0.036786
24.810699 -8.002399 0.047124
24.823099 -8.002800 0.036786
24.835400 -8.003200 0.052293
24.849600 -8.003700 0.047124
24.861898 -8.004100 0.047124
24.459400 -8.001900 0.047124
24.480598 -8.002500 0.041955
24.487600 -8.002800 0.047124
24.500000 -8.003300 0.052293
24.514099 -8.003700 0.041955
24.524700 -8.004100 0.036786
24.538799 -8.004499 0.036786
24.551199 -8.005000 0.047124
24.563499 -8.005400 0.057463
24.577599 -8.005800 0.057463
24.590000 -8.006200 0.052293
24.602299 -8.006700 0.031616
24.616499 -8.007100 0.041955
24.630600 -8.007500 0.041955
24.643000 -8.007999 0.036786
24.653599 -8.008400 0.036786
24.667700 -8.008800 0.026447
24.681799 -8.009200 0.041955
24.694199 -8.009700 0.036786
24.706499 -8.010099 0.062632
24.718899 -8.010500 0.031616
24.733000 -8.010900 0.052293
24.745300 -8.011300 0.036786
24.757700 -8.011800 0.026447
24.769999 -8.012199 0.036786
24.784100 -8.012600 0.041955
24.796499 -8.013000 0.047124
24.810600 -8.013500 0.041955
24.823000 -8.013900 0.036786
24.835400 -8.014299 0.026447
24.849499 -8.014700 0.047124
24.861799 -8.015100 0.047124
24.460999 -8.013000 0.052293
24.480299 -8.013500 0.062632
24.487400 -8.013900 0.041955
24.499800 -8.014299 0.036786
24.513899 -8.014800 0.036786
24.524500 -8.015200 0.041955
24.538599 -8.015600 0.036786
24.550999 -8.016000 0.026447
24.565100 -8.016500 0.047124
24.575600 -8.016900 0.047124
24.589800 -8.017300 0.052293
24.602200 -8.017700 0.036786
24.616299 -8.018200 0.041955
24.628599 -8.018600 0.047124
24.642799 -8.019000 0.047124
24.655199 -8.019500 0.041955
24.667599 -8.019899 0.047124
24.681700 -8.020300 0.047124
24.694099 -8.020700 0.047124
24.706400 -8.021100 0.047124
24.718699 -8.021600 0.036786
24.732800 -8.021999 0.052293
24.745199 -8.022400 0.047124
24.757599 -8.022799 0.041955
24.769899 -8.023200 0.041955
24.783998 -8.023700 0.041955
24.796400 -8.024099 0.031616
24.808800 -8.024500 0.047124
24.822899 -8.024899 0.047124
24.835299 -8.025400 0.036786
24.849400 -8.025800 0.047124
24.861700 -8.026199 0.036786
24.460699 -8.024099 0.041995
24.480099 -8.024600 0.047164
24.487099 -8.025000 0.062672
24.499500 -8.025400 0.041995
24.513699 -8.025800 0.041995
24.524300 -8.026199 0.052334
24.538399 -8.026700 0.041995
24.550699 -8.027100 0.041995
24.564800 -8.027500 0.047164
24.577299 -8.028000 0.041995
24.589600 -8.028399 0.041995
24.601999 -8.028800 0.041995
24.616100 -8.029200 0.047164
24.628500 -8.029699 0.031657
24.640799 -8.030100 0.052334
24.654999 -8.030499 0.052334
24.667398 -8.030900 0.047164
24.679800 -8.031300 0.036826
24.693899 -8.031800 0.052334
24.706299 -8.032200 0.026487
24.718599 -8.032599 0.041995
24.732698 -8.033100 0.062672
24.745100 -8.033500 0.041995
24.757399 -8.033900 0.052334
24.771599 -8.034300 0.047164
24.783899 -8.034699 0.041995
24.796299 -8.035200 0.041995
24.810400 -8.035600 0.052334
24.822800 -8.036000 0.047164
24.835199 -8.036400 0.026487
24.849298 -8.036900 0.036826
24.861599 -8.037300 0.041995
24.458700 -8.035100 0.052334
24.479898 -8.035700 0.026487
24.486900 -8.036000 0.036826
24.499300 -8.036400 0.036826
24.513500 -8.036900 0.026487
24.524099 -8.037300 0.041995
24.538198 -8.037700 0.047164
24.550499 -8.038100 0.041995
24.564699 -8.038600 0.031657
24.577099 -8.039000 0.041995
24.589499 -8.039400 0.041995
24.601799 -8.039900 0.041995
24.615900 -8.040299 0.036826
24.628300 -8.040700 0.057503
24.642399 -8.041200 0.047164
24.654799 -8.041600 0.041995
24.667200 -8.042000 0.041995
24.681400 -8.042399 0.036826
24.693800 -8.042800 0.041995
24.706099 -8.043300 0.047164
24.718500 -8.043700 0.036826
24.732599 -8.044100 0.036826
24.744900 -8.044499 0.036826
24.757299 -8.045000 0.041995
24.769699 -8.045400 0.062672
24.783800 -8.045800 0.047164
24.796200 -8.046200 0.031657
24.810299 -8.046700 0.047164
24.822699 -8.047100 0.052334
24.835100 -8.047500 0.041995
24.847399 -8.047900 0.057503
24.861599 -8.048300 0.047164
24.460199 -8.046200 0.041995
24.479599 -8.046700 0.036826
24.486700 -8.047100 0.041995
24.499100 -8.047500 0.047164
24.513199 -8.047900 0.041995
24.525599 -8.048400 0.047164
24.538000 -8.048800 0.047164
24.550400 -8.049200 0.031657
24.562799 -8.049600 0.047164
24.576899 -8.050099 0.047164
24.589300 -8.050500 0.036826
24.601599 -8.050900 0.052334
24.615700 -8.051400 0.026487
24.628099 -8.051800 0.036826
24.642199 -8.052199 0.052334
24.654600 -8.052600 0.036826
24.667099 -8.053100 0.031657
24.679499 -8.053500 0.031657
24.693600 -8.053900 0.047164
24.705999 -8.054299 0.016149
24.720098 -8.054800 0.016149
24.730700 -8.055200 0.052334
24.744799 -8.055600 0.062672
24.758999 -8.056000 0.026487
24.769600 -8.056399 0.021318
24.783699 -8.056900 0.052334
24.796099 -8.057300 0.041995
24.810200 -8.057700 0.026487
24.822599 -8.058100 0.052334
24.834999 -8.058499 0.031657
24.847399 -8.059000 0.047164
24.861500 -8.059400 0.047164
24.459900 -8.057300 0.036826
24.479399 -8.057799 0.052334
24.486500 -8.058100 0.021318
24.498800 -8.058599 0.031657
24.512899 -8.059000 0.041995
24.525299 -8.059400 0.041995
24.537699 -8.059800 0.031657
24.550200 -8.060300 0.031657
24.562599 -8.060699 0.047164
24.576700 -8.061100 0.047164
24.589100 -8.061600 0.026487
24.603199 -8.061999 0.041995
24.615499 -8.062400 0.047164
24.627899 -8.062799 0.052334
24.642000 -8.063300 0.052334
24.654400 -8.063700 0.047164
24.666899 -8.064100 0.052334
24.679300 -8.064500 0.041995
24.693499 -8.065000 0.052334
24.705799 -8.065400 0.041995
24.718199 -8.065800 0.016149
24.732300 -8.066200 0.036826
24.744699 -8.066700 0.026487
24.758799 -8.067100 0.026487
24.771200 -8.067500 0.036826
24.783600 -8.067900 0.031657
24.796000 -8.068300 0.036826
24.810099 -8.068800 0.047164
24.822500 -8.069200 0.041995
24.834900 -8.069600 0.041995
24.847300 -8.070000 0.036826
24.861399 -8.070499 0.047164
24.459700 -8.068300 0.036826
24.479198 -8.068800 0.052334
24.486200 -8.069200 0.041995
24.498499 -8.069600 0.052334
24.512699 -8.070100 0.057503
24.523300 -8.070499 0.052334
24.537498 -8.070900 0.052334
24.549900 -8.071300 0.047164
24.562300 -8.071700 0.031657
24.576500 -8.072200 0.036826
24.588900 -8.072599 0.057503
24.601200 -8.073000 0.052334
24.615299 -8.073500 0.036826
24.627699 -8.073900 0.031657
24.641800 -8.074300 0.041995
24.654200 -8.074800 0.041995
24.666698 -8.075200 0.031657
24.680899 -8.075600 0.026487
24.693300 -8.076000 0.047164
24.705700 -8.076400 0.041995
24.717999 -8.076900 0.057503
24.732199 -8.077300 0.057503
24.744600 -8.077700 0.036826
24.756899 -8.078100 0.041995
24.771099 -8.078600 0.047164
24.783499 -8.079000 0.016149
24.795799 -8.079400 0.062672
24.809999 -8.079800 0.047164
24.822399 -8.080200 0.052334
24.834799 -8.080700 0.031657
24.847198 -8.081100 0.047164
24.861300 -8.081500 0.041995
24.459499 -8.079400 0.052334
24.478899 -8.079900 0.052334
24.486000 -8.080200 0.041995
24.498299 -8.080700 0.052334
24.512499 -8.081100 0.026487
24.524899 -8.081500 0.057503
24.537300 -8.082000 0.036826
24.549700 -8.082399 0.041995
24.562099 -8.082800 0.036826
24.576300 -8.083200 0.036826
24.588600 -8.083700 0.041995
24.601000 -8.084100 0.041995
24.615099 -8.084499 0.021318
24.627499 -8.084900 0.057503
24.639900 -8.085400 0.047164
24.653999 -8.085800 0.031657
24.666500 -8.086200 0.041995
24.678900 -8.086599 0.041995
24.693100 -8.087100 0.031657
24.705500 -8.087500 0.047164
24.719599 -8.087900 0.041995
24.731998 -8.088400 0.041995
24.744400 -8.088799 0.031657
24.756800 -8.089200 0.047164
24.771000 -8.089600 0.041995
24.783400 -8.090000 0.041995
24.795700 -8.090500 0.041995
24.808100 -8.090899 0.052334
24.822300 -8.091300 0.047164
24.834700 -8.091700 0.047164
24.848900 -8.092199 0.041995
24.861300 -8.092600 0.047164
24.459299 -8.090400 0.047164
24.478699 -8.090899 0.041995
24.485800 -8.091300 0.047164
24.498100 -8.091700 0.052334
24.512199 -8.092199 0.031657
24.524599 -8.092600 0.062672
24.537100 -8.092999 0.041995
24.549500 -8.093400 0.031657
24.561899 -8.093900 0.047164
24.576000 -8.094300 0.047164
24.588400 -8.094700 0.031657
24.600698 -8.095099 0.031657
24.614899 -8.095600 0.041995
24.627199 -8.096000 0.041995
24.641399 -8.096400 0.041995
24.653799 -8.096900 0.057503
24.666199 -8.097300 0.047164
24.678699 -8.097700 0.041995
24.692900 -8.098100 0.052334
24.705299 -8.098599 0.031657
24.717699 -8.099000 0.041995
24.731899 -8.099400 0.041995
24.744299 -8.099800 0.047164
24.756699 -8.100200 0.052334
24.770899 -8.100699 0.052334
24.783199 -8.101100 0.036826
24.795599 -8.101500 0.041995
24.807999 -8.101900 0.047164
24.822199 -8.102400 0.047164
24.834599 -8.102799 0.041995
24.847000 -8.103200 0.031657
24.861198 -8.103600 0.041995
24.457300 -8.101500 0.047164
24.478498 -8.102000 0.041995
24.485498 -8.102400 0.057503
24.497900 -8.102799 0.041995
24.510300 -8.103200 0.041995
24.524399 -8.103600 0.041995
24.536900 -8.104100 0.057503
24.549299 -8.104500 0.052334
24.561699 -8.104899 0.057503
24.575800 -8.105400 0.057503
24.588099 -8.105800 0.047164
24.600500 -8.106200 0.057503
24.612900 -8.106600 0.047164
24.626999 -8.107100 0.052334
24.641199 -8.107500 0.036826
24.653599 -8.107900 0.047164
24.665998 -8.108300 0.041995
24.678499 -8.108800 0.031657
24.692699 -8.109200 0.047164
24.705099 -8.109600 0.047164
24.717499 -8.110000 0.036826
24.729898 -8.110400 0.031657
24.744099 -8.110900 0.041995
24.758299 -8.111300 0.041995
24.770699 -8.111700 0.036826
24.783100 -8.112200 0.036826
24.795500 -8.112599 0.041995
24.809700 -8.113000 0.052334
24.822100 -8.113400 0.047164
24.834499 -8.113800 0.047164
24.846899 -8.114200 0.047164
24.861099 -8.114699 0.052334
24.458899 -8.112500 0.031657
24.478300 -8.113100 0.041995
24.485300 -8.113400 0.047164
24.497700 -8.113800 0.052334
24.511799 -8.114300 0.047164
24.522400 -8.114699 0.041995
24.536600 -8.115100 0.047164
24.549099 -8.115499 0.041995
24.561499 -8.116000 0.031657
24.575600 -8.116400 0.031657
24.587900 -8.116799 0.062672
24.601999 -8.117300 0.036826
24.614399 -8.117700 0.031657
24.626799 -8.118100 0.047164
24.640900 -8.118600 0.036826
24.653299 -8.118999 0.036826
24.665800 -8.119400 0.041995
24.678200 -8.119800 0.026487
24.692400 -8.120200 0.041995
24.704800 -8.120700 0.052334
24.717199 -8.121099 0.031657
24.731499 -8.121500 0.026487
24.743900 -8.121900 0.047164
24.758099 -8.122399 0.031657
24.770599 -8.122800 0.047164
24.782999 -8.123199 0.031657
24.795399 -8.123600 0.036826
24.809599 -8.124100 0.036826
24.821999 -8.124499 0.041995
24.834400 -8.124900 0.041995
24.846800 -8.125299 0.041995
24.861000 -8.125700 0.031657
24.458599 -8.123600 0.036826
24.478100 -8.124100 0.026487
24.485100 -8.124499 0.036826
24.497499 -8.124900 0.036826
24.511599 -8.125299 0.036826
24.524000 -8.125800 0.026487
24.536400 -8.126200 0.041995
24.548899 -8.126600 0.057503
24.561199 -8.127000 0.057503
24.575399 -8.127500 0.047164
24.587700 -8.127900 0.052334
24.599998 -8.128300 0.047164
24.614100 -8.128700 0.052334
24.626499 -8.129200 0.047164
24.640699 -8.129600 0.026487
24.653099 -8.130000 0.047164
24.665499 -8.130400 0.057503
24.677999 -8.130899 0.031657
24.692099 -8.131300 0.041995
24.704500 -8.131700 0.047164
24.718800 -8.132200 0.052334
24.731199 -8.132600 0.031657
24.743700 -8.132999 0.041995
24.756199 -8.133400 0.036826
24.770399 -8.133800 0.031657
24.782799 -8.134300 0.031657
24.795300 -8.134700 0.047164
24.807699 -8.135099 0.041995
24.821899 -8.135500 0.047164
24.836100 -8.136000 0.057503
24.846800 -8.136400 0.047164
24.860899 -8.136800 0.047164
24.456699 -8.134600 0.067841
24.477798 -8.135200 0.041995
24.484900 -8.135500 0.057503
24.497200 -8.135900 0.026487
24.509600 -8.136400 0.052334
24.523800 -8.136800 0.047164
24.536200 -8.137199 0.031657
24.548599 -8.137600 0.047164
24.560999 -8.138100 0.052334
24.575100 -8.138500 0.052334
24.587500 -8.138900 0.036826
24.599800 -8.139400 0.062672
24.613800 -8.139800 0.047164
24.626299 -8.140200 0.047164
24.640499 -8.140699 0.057503
24.652899 -8.141100 0.031657
24.665298 -8.141500 0.047164
24.679499 -8.141900 0.047164
24.690100 -8.142300 0.052334
24.704300 -8.142799 0.031657
24.718599 -8.143200 0.047164
24.730999 -8.143600 0.047164
24.743500 -8.144000 0.047164
24.755899 -8.144500 0.041995
24.770199 -8.144899 0.026487
24.782598 -8.145300 0.031657
24.795099 -8.145700 0.047164
24.809399 -8.146200 0.047164
24.821800 -8.146600 0.041995
24.834299 -8.146999 0.041995
24.848499 -8.147400 0.041995
24.860899 -8.147799 0.057503
24.458199 -8.145700 0.047164
24.477600 -8.146200 0.047164
24.484699 -8.146600 0.036826
24.497000 -8.146999 0.062672
24.509399 -8.147400 0.036826
24.523600 -8.147900 0.041995
24.535999 -8.148300 0.041995
24.548399 -8.148700 0.036826
24.560799 -8.149099 0.036826
24.574900 -8.149600 0.057503
24.587299 -8.150000 0.041995
24.599600 -8.150400 0.041995
24.613699 -8.150800 0.036826
24.625999 -8.151299 0.047164
24.638500 -8.151700 0.052334
24.652699 -8.152100 0.026487
24.665100 -8.152500 0.036826
24.677500 -8.153000 0.062672
24.691700 -8.153399 0.052334
24.704100 -8.153800 0.047164
24.718399 -8.154300 0.052334
24.730799 -8.154699 0.036826
24.743299 -8.155100 0.047164
24.757500 -8.155499 0.036826
24.769899 -8.155900 0.026487
24.782400 -8.156400 0.026487
24.794899 -8.156800 0.041995
24.807400 -8.157200 0.052334
24.821600 -8.157599 0.036826
24.834200 -8.158000 0.041995
24.848400 -8.158500 0.052334
24.860800 -8.158900 0.036826
24.456200 -8.156700 0.047164
24.477400 -8.157300 0.073011
24.484400 -8.157599 0.041995
24.496799 -8.158000 0.036826
24.509100 -8.158500 0.036826
24.521599 -8.158900 0.052334
24.535799 -8.159300 0.052334
24.548199 -8.159699 0.057503
24.560600 -8.160200 0.052334
24.574699 -8.160600 0.052334
24.587099 -8.161000 0.041995
24.601200 -8.161500 0.031657
24.611700 -8.161900 0.041995
24.625900 -8.162300 0.041995
24.639999 -8.162800 0.041995
24.652500 -8.163199 0.036826
24.664900 -8.163600 0.036826
24.677299 -8.164000 0.041995
24.691500 -8.164500 0.047164
24.703899 -8.164900 0.041995
24.716400 -8.165299 0.036826
24.730598 -8.165700 0.047164
24.743099 -8.166100 0.057503
24.755499 -8.166600 0.041995
24.769800 -8.167000 0.041995
24.782200 -8.167399 0.047164
24.794699 -8.167800 0.047164
24.807100 -8.168200 0.052334
24.821400 -8.168700 0.041995
24.834000 -8.169100 0.052334
24.846498 -8.169499 0.062672
24.860699 -8.169900 0.036826
24.455999 -8.167800 0.047164
24.477200 -8.168300 0.047164
24.486000 -8.168700 0.052334
24.496500 -8.169100 0.036826
24.508900 -8.169499 0.036826
24.521399 -8.169900 0.047164
24.535700 -8.170400 0.041995
24.547998 -8.170800 0.052334
24.560400 -8.171200 0.047164
24.574499 -8.171700 0.041995
24.586899 -8.172100 0.047164
24.601000 -8.172500 0.036826
24.613300 -8.172900 0.052334
24.625700 -8.173400 0.052334
24.639900 -8.173800 0.031657
24.652300 -8.174200 0.047164
24.664700 -8.174600 0.041995
24.677200 -8.175099 0.036826
24.691399 -8.175500 0.047164
24.703800 -8.175900 0.041995
24.717999 -8.176400 0.021318
24.730499 -8.176800 0.041995
24.743000 -8.177199 0.041995
24.755400 -8.177600 0.057503
24.769600 -8.177999 0.047164
24.782099 -8.178500 0.036826
24.794600 -8.178900 0.047164
24.806999 -8.179299 0.036826
24.821299 -8.179700 0.052334
24.833899 -8.180099 0.036826
24.848200 -8.180600 0.036826
24.860600 -8.181000 0.052334
24.455799 -8.178800 0.041995
24.476999 -8.179299 0.036826
24.483999 -8.179700 0.036826
24.496399 -8.180099 0.036826
24.510500 -8.180600 0.057503
24.521200 -8.181000 0.057503
24.535398 -8.181399 0.047164
24.547800 -8.181800 0.047164
24.560099 -8.182300 0.041995
24.574299 -8.182700 0.041995
24.586699 -8.183100 0.041995
24.598999 -8.183499 0.052334
24.613199 -8.184000 0.057503
